"X","Y","OBJECTID","PID","SSL","PMPROPERTYID","UBID","PROPERTYNAME","PMPARENTPROPERTYID","PARENTPROPERTYNAME","ADDRESSOFRECORD","OWNEROFRECORD","WARD","REPORTEDADDRESS","CITY","STATE","POSTALCODE","YEARBUILT","PRIMARYPROPERTYTYPE_EPACALC","TAXRECORDFLOORAREA","REPORTEDBUILDINGGROSSFLOORAREA","BEPS","BEPS_METRIC_TYPE","BEPS_PROPERTY_GROUP","PROPERTY_BEPS_METRIC_YEAR","PROPERTY_BEPS_METRIC","MEETS_BEPS","DISTANCE_FROM_BEPS_ESTIMATED","PERFORMANCE_REQUIREMENT_EST","LATITUDE","LONGITUDE","XCOORD","YCOORD","MAR_ID","GIS_ID","GLOBALID","LASTUPDATE"
-76.9967392847527,38.9234867903235,108553,PM6346510,3630    0810,6346510,,Edgewood,,,635 EDGEWOOD ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,5,635 Edgewood ST NE,WASHINGTON,DC,20017,1984,Multifamily Housing,195002,195002,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.923479,-76.996737,400282.95206915,139511.66930305,289573,,{DF9A5348-F9D8-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.084192404951,38.9100993773896,106854,DC13630980,1363    0980,,,,,,1550 FOXHALL ROAD NW,DISTRICT OF COLUMBIA,3,,WASHINGTON,DC,,,,24960,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.91009159,-77.08419009,392698.06039738,138028.91696644,274137,,{DF9A5348-F335-29BB-E053-792F520AEC22},
-76.9775594174085,38.8967209725019,106898,DC45310037,4531    0037,,,,,,500 19TH STREET NE,DISTRICT OF COLUMBIA,6,,WASHINGTON,DC,,,,73976,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.89671318,-76.97755714,401946.87009214,136540.67754142,290080,,{DF9A5348-F361-29BB-E053-792F520AEC22},
-77.0613941922432,38.9413874948515,106862,DC22351478,2235    1478,,,,,,4007 CONNECTICUT AVE NW,TILDEN COURT CONDOMINIUM,3,,WASHINGTON,DC,,,,50571,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.9413797,-77.06139189,394677.71974473,141500.58693302,223354,,{DF9A5348-F33D-29BB-E053-792F520AEC22},
-77.0226122889224,38.9162487893165,106826,DC04164252,0416    4252,,,,,,1921 8TH ST NW ,HATTON EQUITY ARDMORE LLC,1,,WASHINGTON,DC,,,,,,,,,,,Under Review,,,38.916241,-77.02261,398039.16777033,138708.42814581,310530,,{DF9A5348-F319-29BB-E053-792F520AEC22},
-76.9841309727586,38.9144367836796,108405,PM5013045,4093    0022,5013045,,Jemal's Pappas Tomatos,,,1401 OKIE ST NE,JEMAL'S PAPPAS TOMATO'S LLC,5,1401 Okie Street NE,WASHINGTON,DC,20002,1937,Non-Refrigerated Warehouse,124380,80000,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.91442899,-76.98412869,401376.4602848,138507.15678017,286133,,{DF9A5348-F944-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0025405980209,38.9236628126801,106873,DC35520816,3552    0816,,,,,,301 DOUGLAS STREET NE,DISTRICT OF COLUMBIA,5,,WASHINGTON,DC,,,,91984,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.92365502,-77.00253831,399779.89019493,139531.20702137,294477,,{DF9A5348-F348-29BB-E053-792F520AEC22},
-77.0207433072446,38.8939022878254,107783,PM3518256,0459    3038,3518256,,"The Pennsylvania, A Condominium",,,678 INDIANA AVE NW,PENNSYLVANIA PLAZA ASSOC C/O LINDA MORGA,2,601 Pennsylvania Avenue NW,WASHINGTON,DC,20004,1988,Multifamily Housing,315600,186838,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.8938945,-77.02074102,398200.68979353,136227.74681889,226088,,{DF9A5348-F6D6-29BB-E053-792F520AEC22},2022/05/20 00:00:00+00
-76.9809031891306,38.8547323578551,108561,PM6367009,5832    1535,6367009,,Hillwood Condominium Association,,,1601 GAINESVILLE ST SE,THE HILLWOOD CONDOMINIUMS,8,1601 - 1731 Gainesville Street SE,WASHINGTON,DC,20020,1948,Multifamily Housing,65758,65758,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.85472458,-76.98090091,401657.78037304,131879.56021287,286331,,{DF9A5348-F9E0-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0628438456668,38.9438151705853,107957,PM3989963,2051    0808,3989963,,Jemal's Van Ness LLC,,,4221 CONNECTICUT AVE NW,JEMAL'S VAN NESS LLC,3,4215 Connecticut Ave NW DC,WASHINGTON,DC,20008,1927,Parking,57740,20131,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.94380738,-77.06284154,394552.22998985,141770.1664547,221313,,{DF9A5348-F784-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9880630684667,38.8368453326346,106917,DC59280091,5928    0091,,,,,,1130 VARNEY STREET SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,8,,WASHINGTON,DC,,,,13494,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.83683756,-76.98806079,401036.57021637,129893.87036177,277895,,{DF9A5348-F374-29BB-E053-792F520AEC22},
-77.0140912646748,38.898974296267,106836,DC05640859,0564    0859,,,,,,200 MASSACHUSETTS AVE NW,CAPITOL CROSSING I LLC,2,,WASHINGTON,DC,,,,445092,,,,,,,Under Review,,,38.89896651,-77.01408898,398777.84972352,136790.67013295,312234,,{DF9A5348-F323-29BB-E053-792F520AEC22},
-77.0179658634953,38.8830668664193,106833,DC04950838,0495    0838,,,,,,400 E ST SW,CITY PARTNERS LLC,6,,WASHINGTON,DC,,,,167820,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.88305908,-77.01796358,398441.39960059,135024.87974387,311526,,{DF9A5348-F320-29BB-E053-792F520AEC22},
-76.9834063104182,38.8518500148931,106910,DC58760049,5876    0049,,,,,,3100 BRUCE PL SE,BRUCE GARDENS LLC,8,,WASHINGTON,DC,,,,50912,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.85184224,-76.98340403,401440.57043235,131559.55746673,287511,,{DF9A5348-F36D-29BB-E053-792F520AEC22},
-76.9290894556512,38.8966470071527,106901,DC51940826,5194    0826,,,,,,601 50TH ST NE,PROGRESSIVE NATIONAL BAPTIST CONVENTION INC,7,,WASHINGTON,DC,,,,74743,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.89663922,-76.92908719,406151.54038199,136534.61733399,289784,,{DF9A5348-F364-29BB-E053-792F520AEC22},
-77.0118768676513,38.901876558469,106841,DC06220087,0622    0087,,,,,,901 1ST STREET NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY,6,,WASHINGTON,DC,,,,110681,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90186877,-77.01187458,398969.98002614,137112.8169626,237152,,{DF9A5348-F328-29BB-E053-792F520AEC22},
-77.0235802891562,38.8832577824338,106827,DC04357006,0435    7006,,,,,,500 LENFANT PLAZA SW WASHINGTON DC 20024,JBG/LEP SOUTHEAST LLC,6,,WASHINGTON,DC,,,,214995,,,,,,,Under Review,,,38.88325,-77.023578,397954.27293917,135046.18416728,307163,,{DF9A5348-F31A-29BB-E053-792F520AEC22},
-77.0547012983359,38.9247247929642,106861,DC21320854,2132    0854,,,,,,2660 WOODLEY RD NW ,WARDMAN HOTEL OWNER LLC,3,,WASHINGTON,DC,,,,1300000,,,,,,,Under Review,,,38.924717,-77.054699,395256.84167501,139650.51379768,284450,,{DF9A5348-F33C-29BB-E053-792F520AEC22},
-77.0645916619762,38.9450774681188,106860,DC20470001,2047    0001,,,,,,4250 CONNECTICUT AVENUE NW,WASHINGTON METROPOLITAN AREA TRANSIT,3,,WASHINGTON,DC,,,,383495,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.94506967,-77.06458936,394400.80961545,141910.39763964,220626,,{DF9A5348-F33B-29BB-E053-792F520AEC22},
-76.9943325167962,38.8415575867535,106925,PM10070208,PAR 02350075,10070208,,Wheeler,,,3301 WHEELER ROAD SE,DISTRICT OF COLUMBIA,8,3301 Wheeler Rd SE,WASHINGTON,DC,20032,1966,,110558,,,,,,,Under Review,,,38.84154981,-76.99433024,400492.21987706,130416.90998429,294563,,{DF9A5348-F37C-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0080130099147,38.8785791824692,106846,DC06975430,0697    5430,,,,,,28 K ST SE,23 I LLC,6,,WASHINGTON,DC,,,,416448,,,,,,,Under Review,,,38.8785714,-77.00801073,399304.90958258,134526.59012297,313269,,{DF9A5348-F32D-29BB-E053-792F520AEC22},
-76.984233376246,38.8361327326299,106913,DC59190802,5919    0802,,,,,,1328 SOUTHERN AVENUE SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,406926,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.83612496,-76.9842311,401369.08013082,129814.81736211,286060,,{DF9A5348-F370-29BB-E053-792F520AEC22},
-77.0610298450171,38.9586810573005,107633,PM16734565,2287    0818,16734565,,The Ingleside Presbyterian Retirement Community Inc.,,,5121 BRD BRANCH RD NW,THE INGLESIDE PRESBYTERIAN RETIREMENT COMMUNITY INC,4,3050 Military Rd NW ,WASHINGTON,DC,20015,2000,Multifamily Housing,316393,493206,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.95867326,-77.06102754,394710.5899032,143420.30704915,274717,,{DF9A5348-F640-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.951956940066,38.8883211294894,108554,PM6346533,5409    0026,6346533,,Triangle View,,,35 RIDGE ROAD SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,7,3600 B ST SE,WASHINGTON,DC,20019,2006,Multifamily Housing,88276,88276,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.88831334,-76.95195467,404168.32019137,135609.08679354,301154,,{DF9A5348-F9D9-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0293069096601,38.9021314853065,106820,DC02850050,0285    0050,,,,,,925 13TH STREET NW,DISTRICT OF COLUMBIA,2,,WASHINGTON,DC,,,,45690,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.9021237,-77.02930462,397458.07972831,137141.45724731,240926,,{DF9A5348-F313-29BB-E053-792F520AEC22},
-76.9958140918541,38.9451801153084,108663,PM6840969,3894    0021,6840969,,Carroll Manor Nursing and Rehab,,,725 BUCHANAN ST NE,PROVIDENCE HOSPITAL & DEPAUL FOUNDATION INC,5,"725 Buchanan St., NE",WASHINGTON,DC,20017,1996,Senior Living Community,169500,196500,,,,,,Under Review,,,38.94517232,-76.99581181,400363.06972786,141919.8202388,288920,,{DF9A5348-FA46-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.026968674383,38.9844116748486,107952,PM3989917,2960    0818,3989917,,Jemal's Gateway DC LLC,,,7820 GEORGIA AVE NW,JEMAL'S GATEWAY DC LLC,4,7828-7838 Georgia Ave,WASHINGTON,DC,20012,1995,Retail Store,52077,52077,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.98440387,-77.02696638,397663.59976429,146275.2269276,300512,,{DF9A5348-F77F-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0397068868927,38.9074541788615,108635,PM6772141,0158    0838,6772141,,Topaz Hotel,,,1733 N ST NW,JEMALS DUPONT HOTEL LLC,2,1733 N St NW,WASHINGTON,DC,20036,1964,Hotel,69795,59725,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90744639,-77.03970459,396556.23004645,137732.65992863,241760,,{DF9A5348-FA2A-29BB-E053-792F520AEC22},2022/04/29 00:00:00+00
-76.9855270015227,38.922256555974,106892,DC40250003,4025    0003,,,,,,2435 14TH STREET NE,BRENTWOOD ASSOCIATES,5,,WASHINGTON,DC,,,,178333,,,,,,,Under Review,,,38.92224876,-76.98552472,401255.25009849,139375.19669468,287056,,{DF9A5348-F35B-29BB-E053-792F520AEC22},
-76.9880722847718,38.9004817895692,106853,DC10260842,1026    0842,,,,,,1300 H ST NE,DISTRICT OF COLUMBIA,6,,WASHINGTON,DC,,,,24000,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.900474,-76.98807,401034.84742684,136957.98690776,286021,,{DF9A5348-F334-29BB-E053-792F520AEC22},
-76.9917328543182,38.8355351628231,106916,DC59280043,5928    0043,,,,,,900 VARNEY STREET SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,8,,WASHINGTON,DC,,,,98218,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.83552739,-76.99173058,400717.96976393,129748.39729628,278744,,{DF9A5348-F373-29BB-E053-792F520AEC22},
-77.0111142841023,38.9074477862526,106840,DC06172029,0617    2029,,,,,,57 N ST NW,CHAPMAN STABLES,5,,WASHINGTON,DC,,,,77649,,,,,,,Under Review,,,38.90744,-77.011112,399036.20270945,137731.26033654,237047,,{DF9A5348-F327-29BB-E053-792F520AEC22},
-77.0223012891288,38.901788787418,106825,DC04030843,0403    0843,,,,,,700 K ST NW,TMG 800 K STREET LLC,2,,WASHINGTON,DC,,,,495847,,,,,,,Under Review,,,38.901781,-77.022299,398065.7468732,137103.2430342,319934,,{DF9A5348-F318-29BB-E053-792F520AEC22},
-76.9833770705652,38.836417290103,106912,DC59190801,5919    0801,,,,,,1350 SOUTHERN AVENUE SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,10120,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.83640951,-76.9833748,401443.4196594,129846.41754238,277943,,{DF9A5348-F36F-29BB-E053-792F520AEC22},
-77.0025687529428,38.8985380954037,106850,DC07530187,0753    0187,,,,,,215 G STREET NE,DISTRICT OF COLUMBIA,6,,WASHINGTON,DC,,,,51875,,,,,,,Under Review,,,38.89853031,-77.00256647,399777.36988683,136742.15726665,286687,,{DF9A5348-F331-29BB-E053-792F520AEC22},
-77.0262054100308,38.8971749300527,106822,DC03475618,0347    5618,,,,,,1000 F ST NW,1000 F PROPERTY LLC,2,,WASHINGTON,DC,,,,99103,,,,,,,Under Review,,,38.89716714,-77.02620312,397726.9498703,136591.15762228,243409,,{DF9A5348-F315-29BB-E053-792F520AEC22},
-77.0050764749313,38.8360189190129,107993,PM3994010,6118    0045,3994010,,St. Paul Senior Living at Wayne Place,,,118 WAYNE PL SE,WAYNE PLACE SENIOR LIVING LIMTIED PARTNERSHIP,8,"114 Wayne Place, SE",WASHINGTON,DC,20032,2006,Multifamily Housing,69742,69740,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.83601114,-77.00507419,399559.45032218,129802.07656493,149796,,{DF9A5348-F7A8-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9970431663207,38.932065218037,106879,DC36553225,3655    3225,,,,,,625 MONROE ST NE,MONROE STREET BLOCK A1 RETAIL LLC,5,,WASHINGTON,DC,,,,196755,,,,,,,Under Review,,,38.93205742,-76.99704088,400256.57015145,140463.94663747,309938,,{DF9A5348-F34E-29BB-E053-792F520AEC22},
-77.1074957927587,38.9369370590778,107629,PM16508835,1448N   0805,16508835,,Sibley Hospital MOB,,,5215 LOUGHBORO RD NW,LUCY WEBB HAYES NATIONAL TRAINING SCHOOL SIBLEY MEMORIAL HOSPITAL,3,5215 Loughboro Road,WASHINGTON,DC,20016,2016,Parking,115352,126621,,,,,,Under Review,,,38.93692927,-77.10749347,390680.4303029,141010.24728246,307812,,{DF9A5348-F63C-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9949692789919,38.8328157739652,106920,DC61240809,6124    0809,,,,,,3855 8TH ST SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,232956,,,,,,,Under Review,,,38.832808,-76.994967,400436.99309661,129446.50609519,289443,,{DF9A5348-F377-29BB-E053-792F520AEC22},
-76.9977294098603,38.8267028137402,108617,PM6739998,6208    0829,6739998,,Belmont Crossing Apartments,,,4233 7TH ST SE,BELMONT CROSSING PARTNERS LLC,8,4201-4237 7th Street,WASHINGTON,DC,20032,1952,Multifamily Housing,82782,106059.8,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.82669504,-76.99772713,400197.36012967,128767.91697168,149585,,{DF9A5348-FA18-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9874566389335,38.8401634431458,106911,DC59160014,5916    0014,,,,,,1320 MISSISSIPPI AVENUE SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,19074,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.84015567,-76.98745436,401089.17025576,130262.21038194,290141,,{DF9A5348-F36E-29BB-E053-792F520AEC22},
-77.0322142595937,38.9296274005657,106864,DC28481848,2848    1848,,,,,,1390 KENYON ST NW,KENYON SQUARE CONDO,1,,WASHINGTON,DC,,,,150123,,,,,,,Under Review,,,38.92961961,-77.03221196,397206.97036548,140193.8172665,301099,,{DF9A5348-F33F-29BB-E053-792F520AEC22},
-76.9931429128798,38.8829889266828,106852,DC09480005,0948    0005,,,,,,921 PENNSYLVANIA AVENUE SE,DISTRICT OF COLUMBIA,6,,WASHINGTON,DC,,,,21820,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.88298114,-76.99314063,400595.15021831,135016.09681544,82564,,{DF9A5348-F333-29BB-E053-792F520AEC22},
-77.0099257437393,38.9098666342654,106837,DC06150827,0615    0827,,,,,,43 P STREET NW,DISTRICT OF COLUMBIA,5,,WASHINGTON,DC,,,,42024,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90985884,-77.00992346,399139.31969718,137999.75950611,301249,,{DF9A5348-F324-29BB-E053-792F520AEC22},
-77.014261735007,38.973777300856,107828,PM3358048,3359    0048,3358048,,"Jemal's Takoma Park, LLC",,,6925 WILLOW ST NW,JEMAL'S TAKOMA PARK L L,4,"6856 Eastern Ave, 6905-6926 Willow &",WASHINGTON,DC,20012,1956,Office,161798,165707,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.9737695,-77.01425944,398764.36021797,145094.46018583,245172,,{DF9A5348-F703-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0083567333933,38.950875349129,106884,DC36890006,3689    0006,,,,,,4961 ROCK CREEK CHURCH ROAD NE,NORTHWOOD GARDEN APARTMENTS,5,,WASHINGTON,DC,,,,9664,,,,,,,Under Review,,,38.95086755,-77.00835444,399275.82035921,142552.06689006,15733,,{DF9A5348-F353-29BB-E053-792F520AEC22},
-77.0075615008779,38.9506220005093,106885,DC36890007,3689    0007,,,,,,4910 FORT TOTTEN DRIVE NE,NORTHWOOD GARDEN APARTMENTS,5,,WASHINGTON,DC,,,,9664,,,,,,,Under Review,,,38.9506142,-77.00755921,399344.75016399,142523.93673449,116902,,{DF9A5348-F354-29BB-E053-792F520AEC22},
-76.9904169908603,38.8618181122044,106909,DC58075508,5807    5508,,,,,,1262 TALBERT ST SE,RIVER EAST AT GRANDVIEW CONDO,8,,WASHINGTON,DC,,,,56578,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.86181033,-76.99041471,400831.91022867,132665.99984953,285996,,{DF9A5348-F36C-29BB-E053-792F520AEC22},
-77.0330622536908,38.9203681425169,108419,PM5780344,2660    0238,5780344,,Milestone on Belmont,,,1430 BELMONT ST NW,E & G DC CO-OP OWNER LLC,1,1430 Belmont Street NW,WASHINGTON,DC,20009,1928,Multifamily Housing,51150,53425,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.92036035,-77.03305996,397133.0698797,139165.98683941,234159,,{DF9A5348-F952-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0326252983839,38.9065217908282,106818,DC02120852,0212    0852,,,,,,5 THOMAS CIR NW,NATIONAL CITY CHRISTIAN CHURCH CORP INC,2,,WASHINGTON,DC,,,,60602,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.906514,-77.032623,397170.41337193,137628.91371866,243014,,{DF9A5348-F311-29BB-E053-792F520AEC22},
-76.9923954772622,38.8344095377984,106915,DC59260004,5926    0004,,,,,,908 WAHLER PLACE SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,70364,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.83440176,-76.9923932,400660.45000762,129623.43971603,294502,,{DF9A5348-F372-29BB-E053-792F520AEC22},
-77.05063198271,38.9039736227698,106813,DC00370862,0037    0862,,,,,,2301 L STREET NW,DISTRICT OF COLUMBIA,2,,WASHINGTON,DC,,,,36868,,,,,,,Under Review,,,38.90396584,-77.05062968,395608.43027474,137346.75948156,242337,,{DF9A5348-F30C-29BB-E053-792F520AEC22},
-77.0094360764834,38.9064034788528,107580,PM2929580,0619    0176,2929580,,Tyler House Associates 95 LP,,,1200 NORTH CAPITOL ST NW,TYLER HOUSE ASSOCIATES 95 LP,6,1200 North Capitol St NW,WASHINGTON,DC,20001,1996,Multifamily Housing,325984,325984,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90639569,-77.00943379,399181.7499668,137615.31703144,237128,,{DF9A5348-F60B-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0816586312647,38.9481849106952,106855,DC17300017,1730    0017,,,,,,4125 ALBEMARLE STREET NW,DISTRICT OF COLUMBIA,3,,WASHINGTON,DC,,,,30330,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.94817712,-77.08165632,392921.59994408,142256.53746211,264423,,{DF9A5348-F336-29BB-E053-792F520AEC22},
-76.9868669096878,38.9296137171244,106891,DC39600806,3960    0806,,,,,,1404 JACKSON STREET NE,DISTRICT OF COLUMBIA,5,,WASHINGTON,DC,,,,56028,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.92960592,-76.98686463,401138.93986422,140191.88672602,294522,,{DF9A5348-F35A-29BB-E053-792F520AEC22},
-77.0165632759409,38.8808468661936,106835,DC05402661,0540    2661,,,,,,350 G ST SW,POTOMAC PLACE CONDOMINIUM,6,,WASHINGTON,DC,,,,226297,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.88083908,-77.01656099,398563.04986241,134778.41972495,297627,,{DF9A5348-F322-29BB-E053-792F520AEC22},
-76.9714800384076,38.9011313299499,106897,DC44860012,4486    0012,,,,,,820 26TH STREET NE,DISTRICT OF COLUMBIA,5,,WASHINGTON,DC,,,,90449,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90112354,-76.97147776,402474.09031963,137030.40994868,294499,,{DF9A5348-F360-29BB-E053-792F520AEC22},
-77.0229450451322,38.9026298991559,107626,PM16272694,0403N   0800,16272694,,Carnegie Library,,,801 K STREET NW,DISTRICT OF COLUMIBA,2,801 K street NW,WASHINGTON,DC,20001,1903,Office,51414,7000,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90262211,-77.02294275,398009.93037205,137196.62685732,238956,,{DF9A5348-F639-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0147433016302,38.9737626567977,107429,PM18461746,3357    0062,18461746,,Willow and Maple (wm32),18461746,Willow and Maple (wm32),6918 WILLOW ST NW,JEMAL'S TP LAND LLC,4,6918 Willow St NW,WASHINGTON,DC,20012,2015,Multifamily Housing,110388,100245,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.97375485,-77.01474101,398722.62991233,145092.84052396,311662,,{DF9A5348-F574-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0230362948467,38.9035957841037,107440,PM1983190,0402    0830,1983190,,Walter E. Washington convention Center,,,801 MOUNT VERNON PL NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY,2,801 Mount Vernon Place NW,WASHINGTON,DC,20001,2003,Convention Center,2300000,2300000,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.903588,-77.023034,398002.04233985,137303.85043941,290098,,{DF9A5348-F57F-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0103188299659,38.9093164605902,106839,DC06160116,0616    0116,,,,,,30 P STREET NW,DISTRICT OF COLUMBIA,5,,WASHINGTON,DC,,,,57770,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90930867,-77.01031654,399105.22022956,137938.68990009,294465,,{DF9A5348-F326-29BB-E053-792F520AEC22},
-77.0102897709039,38.8829188864244,106844,DC06410833,0641    0833,,,,,,30 E ST SW,C&P TELEPHONE COMPANY,6,,WASHINGTON,DC,,,,365598,,,,,,,Under Review,,,38.8829111,-77.01028749,399107.40958392,135008.3497717,42653,,{DF9A5348-F32B-29BB-E053-792F520AEC22},
-76.9988580991747,38.9079026635634,107643,PM17280651,3589    0053,17280651,,Union Market: 416 Morse Street Northeast,,,1260 5TH ST NE,416 MORSE STREET NE LLC,5,416 Morse Street Northeast,WASHINGTON,DC,20002,2000,Strip Mall,50310,85756,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90789487,-76.99885582,400099.23961069,137781.69658584,288121,,{DF9A5348-F64A-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0380443597885,38.9234724358858,106863,DC25760063,2576    0063,,,,,,1631 EUCLID ST NW,JUBILEE HOUSING LIMITED PARTNERSHIP,1,,WASHINGTON,DC,,,,59772,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.92346464,-77.03804206,396701.17025733,139510.75751409,235862,,{DF9A5348-F33E-29BB-E053-792F520AEC22},
-77.0768992655977,38.941697486554,106857,DC18230802,1823    0802,,,,,,4000 WISCONSIN AVE NW,CHARLES B KING TRUSTEE,3,,WASHINGTON,DC,,,,697573,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.94168969,-77.07689696,393333.5596151,141536.01668675,222230,,{DF9A5348-F338-29BB-E053-792F520AEC22},
-77.0191746939698,38.901656505234,107204,PM12454945,0484    2714,12454945,,555 Mass Avenue Condominiums,,,555 MASSACHUSETTS AVE NW,555 MASS AVENUE CONDOMINIUM,6,555 Massachusetts Avenue NW,WASHINGTON,DC,20005,2005,Multifamily Housing,178842,75000,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90164872,-77.0191724,398336.95037832,137088.49728651,298109,,{DF9A5348-F493-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9593446208564,38.9279550884483,106894,DC43253031,4325    3031,,,,,,3464 SUMMIT CT NE,FORT LINCOLN III CONDO,5,,WASHINGTON,DC,,,,230763,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.92794729,-76.95934235,403525.4198508,140008.46765573,287932,,{DF9A5348-F35D-29BB-E053-792F520AEC22},
-77.0138896248243,38.9539530662769,106871,DC33270002,3327    0002,,,,,,5200 2ND STREET NW,DISTRICT OF COLUMBIA,4,,WASHINGTON,DC,,,,74323,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.95394527,-77.01388733,398796.27031756,142893.78025255,294608,,{DF9A5348-F346-29BB-E053-792F520AEC22},
-77.0265546876277,38.905810794888,106821,DC03405309,0340    5309,,,,,,1011 M ST NW,10ELEVEN CONDOMINIUM,2,,WASHINGTON,DC,,,,58567,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,,38.90580301,-77.0265524,397696.92960692,137549.81738755,312330,,{DF9A5348-F314-29BB-E053-792F520AEC22},
